40.000000,50.000000,20.000000,1236.000000,0.000000,100.000000
45.000000,68.000000,1.000000,351.000000,242.000000,90.000000
45.000000,70.000000,3.000000,434.000000,343.000000,90.000000
42.000000,66.000000,1.000000,1211.000000,1050.000000,90.000000
42.000000,68.000000,1.000000,537.000000,426.000000,90.000000
42.000000,65.000000,1.000000,1221.000000,1116.000000,90.000000
40.000000,69.000000,2.000000,656.000000,493.000000,90.000000
40.000000,66.000000,2.000000,1094.000000,983.000000,90.000000
38.000000,68.000000,2.000000,1016.000000,877.000000,90.000000
38.000000,70.000000,1.000000,737.000000,596.000000,90.000000
35.000000,66.000000,1.000000,905.000000,800.000000,90.000000
35.000000,69.000000,1.000000,816.000000,703.000000,90.000000
25.000000,85.000000,2.000000,619.000000,480.000000,90.000000
22.000000,75.000000,3.000000,1206.000000,1081.000000,90.000000
22.000000,85.000000,1.000000,695.000000,590.000000,90.000000
20.000000,80.000000,4.000000,874.000000,785.000000,90.000000
20.000000,85.000000,4.000000,788.000000,681.000000,90.000000
18.000000,75.000000,2.000000,1161.000000,1064.000000,90.000000
15.000000,75.000000,2.000000,1094.000000,945.000000,90.000000
15.000000,80.000000,1.000000,992.000000,857.000000,90.000000
30.000000,50.000000,1.000000,1226.000000,1099.000000,90.000000
30.000000,52.000000,2.000000,348.000000,245.000000,90.000000
28.000000,52.000000,2.000000,460.000000,317.000000,90.000000
28.000000,55.000000,1.000000,527.000000,436.000000,90.000000
25.000000,50.000000,1.000000,1211.000000,1052.000000,90.000000
25.000000,52.000000,4.000000,1094.000000,985.000000,90.000000
25.000000,55.000000,1.000000,654.000000,495.000000,90.000000
23.000000,52.000000,1.000000,1002.000000,893.000000,90.000000
23.000000,55.000000,2.000000,713.000000,620.000000,90.000000
20.000000,50.000000,1.000000,901.000000,808.000000,90.000000
20.000000,55.000000,1.000000,814.000000,705.000000,90.000000
10.000000,35.000000,2.000000,1055.000000,980.000000,90.000000
10.000000,40.000000,3.000000,1205.000000,1066.000000,90.000000
8.000000,40.000000,4.000000,1184.000000,1043.000000,90.000000
8.000000,45.000000,2.000000,517.000000,388.000000,90.000000
5.000000,35.000000,1.000000,984.000000,861.000000,90.000000
5.000000,45.000000,1.000000,597.000000,494.000000,90.000000
2.000000,40.000000,2.000000,879.000000,776.000000,90.000000
0.000000,40.000000,3.000000,779.000000,692.000000,90.000000
0.000000,45.000000,2.000000,698.000000,583.000000,90.000000
35.000000,30.000000,1.000000,1000.000000,887.000000,90.000000
35.000000,32.000000,1.000000,1104.000000,967.000000,90.000000
33.000000,32.000000,2.000000,1209.000000,1046.000000,90.000000
33.000000,35.000000,1.000000,1220.000000,1092.000000,90.000000
32.000000,30.000000,1.000000,904.000000,797.000000,90.000000
30.000000,30.000000,1.000000,724.000000,607.000000,90.000000
30.000000,32.000000,3.000000,819.000000,696.000000,90.000000
30.000000,35.000000,1.000000,254.000000,109.000000,90.000000
28.000000,30.000000,1.000000,635.000000,512.000000,90.000000
28.000000,35.000000,1.000000,267.000000,138.000000,90.000000
26.000000,32.000000,1.000000,453.000000,324.000000,90.000000
25.000000,30.000000,1.000000,541.000000,420.000000,90.000000
25.000000,35.000000,1.000000,353.000000,238.000000,90.000000
44.000000,5.000000,2.000000,981.000000,858.000000,90.000000
42.000000,10.000000,4.000000,1086.000000,943.000000,90.000000
42.000000,15.000000,1.000000,1173.000000,1046.000000,90.000000
40.000000,5.000000,3.000000,877.000000,774.000000,90.000000
40.000000,15.000000,4.000000,1201.000000,1096.000000,90.000000
38.000000,5.000000,3.000000,797.000000,670.000000,90.000000
38.000000,15.000000,1.000000,629.000000,452.000000,90.000000
35.000000,5.000000,2.000000,707.000000,574.000000,90.000000
50.000000,30.000000,1.000000,745.000000,586.000000,90.000000
50.000000,35.000000,2.000000,1001.000000,892.000000,90.000000
50.000000,40.000000,5.000000,1089.000000,994.000000,90.000000
48.000000,30.000000,1.000000,635.000000,512.000000,90.000000
48.000000,40.000000,1.000000,1186.000000,1081.000000,90.000000
47.000000,35.000000,1.000000,434.000000,337.000000,90.000000
47.000000,40.000000,1.000000,1224.000000,1093.000000,90.000000
45.000000,30.000000,1.000000,524.000000,437.000000,90.000000
45.000000,35.000000,1.000000,347.000000,240.000000,90.000000
95.000000,30.000000,3.000000,883.000000,746.000000,90.000000
95.000000,35.000000,2.000000,976.000000,843.000000,90.000000
53.000000,30.000000,1.000000,814.000000,703.000000,90.000000
92.000000,30.000000,1.000000,794.000000,649.000000,90.000000
53.000000,35.000000,5.000000,913.000000,794.000000,90.000000
45.000000,65.000000,2.000000,274.000000,133.000000,90.000000
90.000000,35.000000,1.000000,1061.000000,948.000000,90.000000
88.000000,30.000000,1.000000,697.000000,558.000000,90.000000
88.000000,35.000000,2.000000,1158.000000,1035.000000,90.000000
87.000000,30.000000,1.000000,600.000000,473.000000,90.000000
85.000000,25.000000,1.000000,492.000000,391.000000,90.000000
85.000000,35.000000,3.000000,1189.000000,1035.000000,90.000000
75.000000,55.000000,2.000000,892.000000,791.000000,90.000000
72.000000,55.000000,1.000000,1008.000000,861.000000,90.000000
70.000000,58.000000,2.000000,811.000000,680.000000,90.000000
68.000000,60.000000,3.000000,709.000000,596.000000,90.000000
66.000000,55.000000,1.000000,1095.000000,966.000000,90.000000
65.000000,55.000000,2.000000,1180.000000,1063.000000,90.000000
65.000000,60.000000,3.000000,622.000000,497.000000,90.000000
63.000000,58.000000,1.000000,531.000000,402.000000,90.000000
60.000000,55.000000,1.000000,1216.000000,1088.000000,90.000000
60.000000,60.000000,1.000000,427.000000,320.000000,90.000000
67.000000,85.000000,2.000000,905.000000,758.000000,90.000000
65.000000,85.000000,4.000000,783.000000,696.000000,90.000000
65.000000,82.000000,1.000000,976.000000,875.000000,90.000000
62.000000,80.000000,3.000000,1062.000000,975.000000,90.000000
60.000000,80.000000,1.000000,1172.000000,1049.000000,90.000000
60.000000,85.000000,3.000000,705.000000,584.000000,90.000000
58.000000,75.000000,2.000000,1206.000000,1097.000000,90.000000
