70.000000,70.000000,1000.000000,2535.000000,0.000000,100.000000
10.000000,86.000000,14.000000,1218.000000,447.000000,10.000000
16.000000,62.000000,15.000000,1230.000000,552.000000,10.000000
84.000000,36.000000,10.000000,2357.000000,1778.000000,10.000000
79.000000,72.000000,22.000000,2526.000000,2148.000000,10.000000
16.000000,39.000000,20.000000,2473.000000,1628.000000,10.000000
61.000000,54.000000,10.000000,2517.000000,2064.000000,10.000000
96.000000,26.000000,10.000000,2484.000000,1877.000000,10.000000
16.000000,92.000000,10.000000,1265.000000,814.000000,10.000000
85.000000,106.000000,20.000000,2424.000000,2166.000000,10.000000
6.000000,25.000000,10.000000,2409.000000,1499.000000,10.000000
37.000000,125.000000,10.000000,1322.000000,881.000000,10.000000
87.000000,108.000000,20.000000,2494.000000,1707.000000,10.000000
18.000000,104.000000,18.000000,1487.000000,770.000000,10.000000
61.000000,48.000000,20.000000,2512.000000,1821.000000,10.000000
97.000000,29.000000,30.000000,2486.000000,1837.000000,10.000000
112.000000,67.000000,10.000000,2461.000000,1829.000000,10.000000
50.000000,106.000000,25.000000,1400.000000,987.000000,10.000000
99.000000,28.000000,30.000000,2331.000000,1961.000000,10.000000
15.000000,9.000000,2.000000,989.000000,679.000000,10.000000
19.000000,37.000000,20.000000,2091.000000,1849.000000,10.000000
90.000000,101.000000,10.000000,2027.000000,1680.000000,10.000000
125.000000,68.000000,20.000000,1964.000000,1451.000000,10.000000
127.000000,108.000000,10.000000,2297.000000,1574.000000,10.000000
90.000000,44.000000,6.000000,2422.000000,2110.000000,10.000000
4.000000,23.000000,10.000000,2308.000000,1703.000000,10.000000
17.000000,37.000000,30.000000,2325.000000,1799.000000,10.000000
113.000000,32.000000,36.000000,2183.000000,1614.000000,10.000000
63.000000,57.000000,10.000000,2521.000000,1580.000000,10.000000
94.000000,104.000000,10.000000,2039.000000,1885.000000,10.000000
58.000000,95.000000,35.000000,799.000000,272.000000,10.000000
137.000000,96.000000,9.000000,2342.000000,2153.000000,10.000000
127.000000,112.000000,20.000000,2349.000000,1635.000000,10.000000
103.000000,119.000000,18.000000,1411.000000,867.000000,10.000000
20.000000,69.000000,13.000000,1196.000000,729.000000,10.000000
2.000000,28.000000,10.000000,2293.000000,2025.000000,10.000000
88.000000,29.000000,33.000000,556.000000,54.000000,10.000000
86.000000,102.000000,10.000000,2500.000000,2095.000000,10.000000
126.000000,112.000000,10.000000,2212.000000,1860.000000,10.000000
61.000000,34.000000,7.000000,830.000000,339.000000,10.000000
113.000000,69.000000,20.000000,2343.000000,2045.000000,10.000000
109.000000,78.000000,21.000000,1719.000000,1330.000000,10.000000
21.000000,48.000000,10.000000,2482.000000,1894.000000,10.000000
86.000000,36.000000,20.000000,2360.000000,1961.000000,10.000000
97.000000,12.000000,10.000000,1875.000000,1426.000000,10.000000
121.000000,112.000000,20.000000,2469.000000,1882.000000,10.000000
19.000000,39.000000,10.000000,2158.000000,1687.000000,10.000000
66.000000,40.000000,20.000000,2505.000000,2254.000000,10.000000
87.000000,39.000000,20.000000,2500.000000,1929.000000,10.000000
63.000000,50.000000,10.000000,2394.000000,2118.000000,10.000000
121.000000,123.000000,9.000000,1639.000000,1254.000000,10.000000
116.000000,22.000000,32.000000,2114.000000,1735.000000,10.000000
137.000000,101.000000,12.000000,2050.000000,1546.000000,10.000000
137.000000,137.000000,27.000000,2288.000000,1865.000000,10.000000
70.000000,94.000000,32.000000,2511.000000,1989.000000,10.000000
117.000000,92.000000,25.000000,1474.000000,1213.000000,10.000000
122.000000,113.000000,20.000000,2343.000000,1925.000000,10.000000
109.000000,71.000000,20.000000,2496.000000,2160.000000,10.000000
35.000000,102.000000,10.000000,2081.000000,1491.000000,10.000000
91.000000,108.000000,10.000000,2475.000000,1901.000000,10.000000
8.000000,87.000000,17.000000,1087.000000,653.000000,10.000000
140.000000,42.000000,13.000000,2408.000000,1738.000000,10.000000
16.000000,38.000000,20.000000,2300.000000,1914.000000,10.000000
44.000000,36.000000,9.000000,2493.000000,1983.000000,10.000000
60.000000,84.000000,23.000000,647.000000,451.000000,10.000000
109.000000,139.000000,8.000000,2329.000000,1717.000000,10.000000
80.000000,103.000000,15.000000,1193.000000,780.000000,10.000000
66.000000,82.000000,27.000000,949.000000,22.000000,10.000000
99.000000,26.000000,40.000000,2483.000000,1829.000000,10.000000
34.000000,108.000000,10.000000,2315.000000,1665.000000,10.000000
135.000000,65.000000,3.000000,1334.000000,907.000000,10.000000
36.000000,124.000000,34.000000,1798.000000,1281.000000,10.000000
102.000000,60.000000,30.000000,2304.000000,1565.000000,10.000000
30.000000,21.000000,12.000000,1573.000000,798.000000,10.000000
139.000000,110.000000,19.000000,1958.000000,1460.000000,10.000000
10.000000,111.000000,21.000000,679.000000,329.000000,10.000000
18.000000,70.000000,26.000000,1090.000000,732.000000,10.000000
4.000000,28.000000,10.000000,2246.000000,1553.000000,10.000000
57.000000,53.000000,10.000000,2351.000000,1844.000000,10.000000
54.000000,41.000000,9.000000,1446.000000,1255.000000,10.000000
107.000000,25.000000,13.000000,1570.000000,1191.000000,10.000000
110.000000,99.000000,21.000000,1479.000000,1049.000000,10.000000
84.000000,88.000000,16.000000,1430.000000,670.000000,10.000000
101.000000,0.000000,9.000000,721.000000,246.000000,10.000000
28.000000,99.000000,10.000000,2482.000000,2179.000000,10.000000
119.000000,114.000000,20.000000,2470.000000,1954.000000,10.000000
118.000000,108.000000,10.000000,2043.000000,1508.000000,10.000000
50.000000,112.000000,18.000000,1828.000000,1268.000000,10.000000
44.000000,116.000000,27.000000,2483.000000,1676.000000,10.000000
82.000000,100.000000,18.000000,2393.000000,1722.000000,10.000000
83.000000,12.000000,29.000000,1928.000000,1181.000000,10.000000
126.000000,23.000000,13.000000,1713.000000,1129.000000,10.000000
85.000000,75.000000,37.000000,2520.000000,2335.000000,10.000000
39.000000,13.000000,20.000000,1166.000000,778.000000,10.000000
120.000000,136.000000,10.000000,2275.000000,1758.000000,10.000000
105.000000,2.000000,1.000000,1922.000000,1239.000000,10.000000
36.000000,54.000000,15.000000,1272.000000,702.000000,10.000000
35.000000,90.000000,20.000000,976.000000,407.000000,10.000000
111.000000,66.000000,20.000000,2342.000000,1857.000000,10.000000
119.000000,136.000000,30.000000,2250.000000,1872.000000,10.000000
84.000000,99.000000,20.000000,2503.000000,1979.000000,10.000000
137.000000,127.000000,28.000000,1963.000000,1422.000000,10.000000
95.000000,35.000000,10.000000,2492.000000,1930.000000,10.000000
69.000000,6.000000,8.000000,2331.000000,1956.000000,10.000000
1.000000,24.000000,10.000000,2453.000000,1626.000000,10.000000
31.000000,112.000000,20.000000,2269.000000,1830.000000,10.000000
138.000000,78.000000,43.000000,1899.000000,1432.000000,10.000000
100.000000,99.000000,17.000000,1551.000000,1007.000000,10.000000
123.000000,112.000000,20.000000,2331.000000,1844.000000,10.000000
119.000000,130.000000,20.000000,2022.000000,1703.000000,10.000000
92.000000,22.000000,18.000000,2248.000000,1182.000000,10.000000
137.000000,7.000000,40.000000,2082.000000,1621.000000,10.000000
121.000000,124.000000,21.000000,2301.000000,1450.000000,10.000000
34.000000,104.000000,10.000000,2178.000000,1597.000000,10.000000
121.000000,110.000000,30.000000,2100.000000,1560.000000,10.000000
56.000000,139.000000,18.000000,1424.000000,1048.000000,10.000000
106.000000,10.000000,13.000000,1470.000000,1089.000000,10.000000
125.000000,108.000000,20.000000,2124.000000,1652.000000,10.000000
21.000000,115.000000,10.000000,2376.000000,1887.000000,10.000000
110.000000,66.000000,10.000000,2197.000000,1914.000000,10.000000
36.000000,38.000000,5.000000,892.000000,557.000000,10.000000
56.000000,129.000000,21.000000,1497.000000,1161.000000,10.000000
4.000000,30.000000,40.000000,2089.000000,1614.000000,10.000000
8.000000,138.000000,10.000000,1434.000000,1187.000000,10.000000
