40.000000,50.000000,70.000000,3390.000000,0.000000,100.000000
52.000000,75.000000,1.000000,3177.000000,2822.000000,90.000000
45.000000,70.000000,3.000000,3368.000000,2827.000000,90.000000
62.000000,69.000000,1.000000,2360.000000,1927.000000,90.000000
60.000000,66.000000,1.000000,2236.000000,1863.000000,90.000000
42.000000,65.000000,1.000000,3375.000000,2988.000000,90.000000
16.000000,42.000000,2.000000,3059.000000,2568.000000,90.000000
58.000000,70.000000,2.000000,2425.000000,2050.000000,90.000000
34.000000,60.000000,2.000000,737.000000,110.000000,90.000000
28.000000,70.000000,1.000000,1005.000000,414.000000,90.000000
35.000000,66.000000,1.000000,762.000000,277.000000,90.000000
35.000000,69.000000,1.000000,787.000000,438.000000,90.000000
25.000000,85.000000,2.000000,1405.000000,978.000000,90.000000
22.000000,75.000000,3.000000,1080.000000,731.000000,90.000000
22.000000,85.000000,1.000000,1544.000000,1025.000000,90.000000
20.000000,80.000000,4.000000,1313.000000,876.000000,90.000000
20.000000,85.000000,4.000000,1627.000000,1126.000000,90.000000
18.000000,75.000000,2.000000,1247.000000,752.000000,90.000000
15.000000,75.000000,2.000000,1830.000000,1307.000000,90.000000
15.000000,80.000000,1.000000,1701.000000,1246.000000,90.000000
30.000000,50.000000,1.000000,3380.000000,2745.000000,90.000000
30.000000,56.000000,2.000000,715.000000,102.000000,90.000000
28.000000,52.000000,2.000000,3378.000000,2885.000000,90.000000
14.000000,66.000000,1.000000,1871.000000,1464.000000,90.000000
25.000000,50.000000,1.000000,3367.000000,3022.000000,90.000000
22.000000,66.000000,4.000000,1010.000000,603.000000,90.000000
8.000000,62.000000,1.000000,2060.000000,1471.000000,90.000000
23.000000,52.000000,1.000000,3297.000000,2906.000000,90.000000
4.000000,55.000000,2.000000,2122.000000,1605.000000,90.000000
20.000000,50.000000,1.000000,3222.000000,2603.000000,90.000000
20.000000,55.000000,1.000000,3220.000000,2795.000000,90.000000
10.000000,35.000000,2.000000,2805.000000,2254.000000,90.000000
10.000000,40.000000,3.000000,2942.000000,2493.000000,90.000000
8.000000,40.000000,4.000000,2891.000000,2360.000000,90.000000
8.000000,45.000000,2.000000,2200.000000,1729.000000,90.000000
5.000000,35.000000,1.000000,2724.000000,2145.000000,90.000000
5.000000,45.000000,1.000000,2314.000000,1801.000000,90.000000
2.000000,40.000000,2.000000,2618.000000,2061.000000,90.000000
0.000000,40.000000,3.000000,2500.000000,1995.000000,90.000000
0.000000,45.000000,2.000000,2354.000000,1951.000000,90.000000
36.000000,18.000000,1.000000,1778.000000,1205.000000,90.000000
35.000000,32.000000,1.000000,791.000000,314.000000,90.000000
33.000000,32.000000,2.000000,861.000000,428.000000,90.000000
33.000000,35.000000,1.000000,927.000000,548.000000,90.000000
32.000000,20.000000,1.000000,1645.000000,1150.000000,90.000000
30.000000,30.000000,1.000000,1458.000000,953.000000,90.000000
34.000000,25.000000,3.000000,1506.000000,1097.000000,90.000000
30.000000,35.000000,1.000000,1042.000000,619.000000,90.000000
36.000000,40.000000,1.000000,675.000000,234.000000,90.000000
48.000000,20.000000,1.000000,2578.000000,2109.000000,90.000000
26.000000,32.000000,1.000000,1372.000000,665.000000,90.000000
25.000000,30.000000,1.000000,1375.000000,846.000000,90.000000
25.000000,35.000000,1.000000,1189.000000,662.000000,90.000000
44.000000,5.000000,2.000000,2312.000000,1797.000000,90.000000
42.000000,10.000000,4.000000,2392.000000,1909.000000,90.000000
42.000000,15.000000,1.000000,2493.000000,1998.000000,90.000000
40.000000,5.000000,3.000000,2191.000000,1730.000000,90.000000
